950,18.4618,-66.2344
951,18.4291,-66.2558
952,18.4263,-66.178
953,18.3594,-66.2524
954,18.39,-66.25
955,18.4,-66.06
956,18.3141,-66.1706
957,18.3783,-66.1874
958,18.28,-66.13
959,18.3915,-66.1328
960,18.4131,-66.1495
961,18.4099,-66.1667
962,18.437,-66.1392
963,18.43,-66.11
965,18.4342,-66.1141
966,18.3948,-66.1151
968,18.4066,-66.1021
969,18.3694,-66.1127
970,18.38,-66.11
971,18.2993,-66.1204
975,18.4,-66.06
976,18.3302,-65.9896
977,18.36,-66.01
978,18.37,-66.01
979,18.4407,-66.0265
981,18.4,-65.98
982,18.4145,-65.9932
983,18.4231,-65.9781
984,18.4,-65.98
985,18.4174,-65.9484
986,18.4,-65.98
987,18.3446,-65.9442
988,18.4,-65.98
1001,42.0523,-72.6263
1002,42.3846,-72.4827
1003,42.3923,-72.5247
1004,42.37,-72.52
1005,42.4328,-72.1022
1007,42.2784,-72.4093
1008,42.1911,-72.9624
1009,42.2048,-72.339
1010,42.1305,-72.2342
1011,42.2812,-72.9662
1012,42.3744,-72.847
1013,42.1458,-72.604
1014,42.17,-72.57
1020,42.164,-72.5686
1021,42.17,-72.57
1022,42.2035,-72.5362
1026,42.4676,-72.9517
1027,42.3125,-72.7788
1028,42.0605,-72.494
1029,42.209,-73.042
1030,42.0726,-72.6836
1031,42.3276,-72.1879
1032,42.4516,-72.8124
1033,42.2622,-72.5073
1034,42.0799,-72.9907
1035,42.3704,-72.5624
1036,42.0619,-72.42
1037,42.3768,-72.1771
1038,42.3982,-72.6086
1039,42.4014,-72.6917
1040,42.1907,-72.6539
1041,42.21,-72.64
1050,42.2885,-72.8617
1053,42.3553,-72.7032
1054,42.4742,-72.4859
1056,42.1913,-72.4488
1057,42.0849,-72.3226
1059,42.4,-72.52
1060,42.3108,-72.6194
1061,42.32,-72.67
1062,42.315,-72.7064
1063,42.3188,-72.6391
1066,42.4064,-72.659
1068,42.3551,-72.0492
1069,42.1896,-72.2919
1070,42.5212,-72.9433
1071,42.1457,-72.8651
1072,42.4549,-72.4187
1073,42.2292,-72.7331
1074,42.3868,-72.094
1075,42.2414,-72.5844
1077,42.0665,-72.7985
1079,42.1989,-72.3303
1080,42.181,-72.3725
1081,42.0678,-72.2207
1082,42.2943,-72.2881
1083,42.2284,-72.1947
1084,42.394,-72.8835
1085,42.131,-72.7391
1086,42.1301,-72.7932
1088,42.3889,-72.6448
1089,42.1307,-72.6531
1090,42.12,-72.65
1092,42.2007,-72.2365
1093,42.4363,-72.6498
1094,42.364,-72.133
1095,42.1212,-72.4411
1096,42.3951,-72.7581
1097,42.1879,-72.8424
1098,42.3889,-72.934
1101,42.11,-72.53
1102,42.11,-72.53
1103,42.1028,-72.5926
1104,42.1451,-72.5402
1105,42.0992,-72.5754
1106,42.0489,-72.5815
1107,42.1193,-72.6116
1108,42.0838,-72.56
1109,42.1214,-72.5413
1111,42.11,-72.53
1115,42.11,-72.53
1116,42.04,-72.57
1118,42.0946,-72.5337
1119,42.1303,-72.5118
1128,42.0943,-72.4901
1129,42.1174,-72.4873
1133,42.1,-72.59
1138,42.11,-72.53
1139,42.11,-72.53
1144,42.11,-72.53
1151,42.1528,-72.5082
1152,42.11,-72.53
1195,42.1,-72.58
1199,42.1207,-72.6044
1201,42.4485,-73.2384
1202,42.45,-73.26
1203,42.45,-73.26
1220,42.6271,-73.1184
1222,42.0593,-73.3122
1223,42.3068,-73.1123
1224,42.5141,-73.1948
1225,42.5644,-73.1638
1226,42.4825,-73.1543
1227,42.47,-73.16
1229,42.2785,-73.3353
1230,42.1996,-73.333
1235,42.4322,-73.0529
1236,42.2732,-73.38
1237,42.5909,-73.2411
1238,42.294,-73.2287
1240,42.3776,-73.2865
1242,42.3322,-73.2491
1243,42.3494,-73.0369
1244,42.1156,-73.2596
1245,42.1852,-73.2095
1247,42.6988,-73.0831
1252,42.17,-73.44
1253,42.2094,-73.1067
1254,42.3733,-73.3585
1255,42.1011,-73.1276
1256,42.5951,-73.0215
1257,42.0884,-73.3862
1258,42.0911,-73.462
1259,42.0745,-73.2115
1260,42.2954,-73.3537
1262,42.2689,-73.3058
1263,42.3,-73.32
1264,42.2328,-73.1857
1266,42.3225,-73.3947
1267,42.6847,-73.231
1270,42.5168,-73.0051
1301,42.6147,-72.6097
1302,42.58,-72.59
1330,42.5138,-72.8382
1331,42.5789,-72.1683
1337,42.6931,-72.5521
1338,42.5719,-72.8321
1339,42.5911,-72.9205
1340,42.6848,-72.7191
1341,42.5039,-72.7027
1342,42.5419,-72.6112
1343,42.6523,-72.9676
1344,42.6165,-72.3965
1346,42.7114,-72.814
1347,42.5616,-72.5187
1349,42.5622,-72.462
1350,42.7213,-72.9948
1351,42.5348,-72.5376
1354,42.6318,-72.5148
1355,42.5038,-72.3208
1360,42.6733,-72.431
1364,42.5818,-72.3163
1366,42.4911,-72.1866
1367,42.7058,-72.897
1368,42.6813,-72.1885
1370,42.6024,-72.6811
1373,42.4793,-72.6176
1375,42.4531,-72.5618
1376,42.6,-72.5566
1378,42.6822,-72.3487
1379,42.5468,-72.3958
1380,42.58,-72.37
1420,42.5935,-71.8132
1430,42.6595,-71.917
1431,42.6734,-71.8158
1432,42.5618,-71.5577
1434,42.537,-71.6124
1436,42.609,-72.1025
1438,42.5613,-72.0318
1440,42.5914,-71.9868
1441,42.58,-71.98
1450,42.611,-71.5382
1451,42.518,-71.5642
1452,42.4753,-72.0067
1453,42.513,-71.7569
1460,42.5374,-71.4982
1462,42.5868,-71.7052
1463,42.6691,-71.6119
1464,42.5855,-71.6475
1467,42.4871,-71.6219
1468,42.5514,-72.0708
1469,42.6738,-71.6857
1470,42.6,-71.57
1471,42.6,-71.57
1472,42.61,-71.62
1473,42.5571,-71.9027
1474,42.6711,-71.7548
1475,42.6634,-72.0403
1477,42.69,-72.01
1501,42.1937,-71.8499
1503,42.3861,-71.6432
1504,42.0397,-71.5325
1505,42.3579,-71.7213
1506,42.1905,-72.0965
1507,42.1377,-71.9588
1508,42.13,-71.96
1509,42.13,-71.96
1510,42.4155,-71.6826
1515,42.194,-72.0425
1516,42.0489,-71.7378
1517,42.46,-71.89
1518,42.1317,-72.1169
1519,42.2029,-71.6681
1520,42.3297,-71.8548
1521,42.0596,-72.1637
1522,42.3958,-71.8457
1523,42.4985,-71.6648
1524,42.2489,-71.9249
1525,42.1074,-71.6313
1526,42.12,-71.76
1527,42.2048,-71.7517
1529,42.0393,-71.5775
1531,42.3286,-72.1181
1532,42.3222,-71.655
1534,42.1525,-71.6644
1535,42.2693,-72.0751
1536,42.2305,-71.7163
1537,42.1607,-71.892
1538,42.05,-71.64
1540,42.1121,-71.8642
1541,42.4462,-71.8864
1542,42.2032,-71.9
1543,42.3913,-71.9727
1545,42.2845,-71.7155
1546,42.3,-71.71
1550,42.0592,-72.0229
1560,42.1746,-71.679
1561,42.442,-71.684
1562,42.2395,-71.9901
1564,42.4381,-71.7569
1566,42.0778,-72.091
1568,42.1713,-71.6035
1569,42.0537,-71.637
1570,42.0546,-71.8489
1571,42.0558,-71.93
1580,42.26,-71.61
1581,42.2627,-71.6194
1582,42.26,-71.61
1583,42.3719,-71.7866
1585,42.2466,-72.1468
1586,42.19,-71.76
1588,42.1166,-71.673
1590,42.1375,-71.7512
1601,42.26,-71.8
1602,42.2686,-71.8456
1603,42.2392,-71.8468
1604,42.255,-71.7695
1605,42.2902,-71.7695
1606,42.3166,-71.7955
1607,42.225,-71.7915
1608,42.2681,-71.7984
1609,42.2957,-71.8426
1610,42.2365,-71.8092
1611,42.2368,-71.8746
1612,42.3114,-71.9338
1613,42.26,-71.8
1614,42.26,-71.8
1615,42.26,-71.8
1653,42.26,-71.8
1654,42.26,-71.8
1655,42.26,-71.8
1701,42.323,-71.4576
1702,42.2791,-71.4207
1703,42.3,-71.43
1704,42.3,-71.43
1705,42.3,-71.43
1718,42.5189,-71.4304
1719,42.4887,-71.5226
1720,42.476,-71.4435
1721,42.2542,-71.4628
1730,42.4963,-71.2823
1731,42.4567,-71.2788
1740,42.4343,-71.6079
1741,42.5321,-71.3516
1742,42.459,-71.3729
1745,42.2895,-71.5009
1746,42.2037,-71.4372
1747,42.1119,-71.5167
1748,42.2276,-71.5632
1749,42.3918,-71.5572
1752,42.3442,-71.5767
1754,42.4258,-71.4555
1756,42.0945,-71.561
1757,42.1617,-71.5251
1760,42.2896,-71.3524
1770,42.2326,-71.3789
1772,42.3022,-71.5379
1773,42.4266,-71.3063
1775,42.4313,-71.5125
1776,42.3984,-71.4135
1778,42.3451,-71.3584
1784,42.23,-71.55
1801,42.5023,-71.1466
1803,42.5106,-71.2003
1805,42.5,-71.2
1806,42.47,-71.15
1807,42.48,-71.15
1808,42.5,-71.12
1810,42.6475,-71.1541
1812,42.65,-71.14
1813,42.48,-71.15
1815,42.48,-71.15
1821,42.5596,-71.2467
1822,42.55,-71.26
1824,42.5913,-71.3594
1826,42.684,-71.27
1827,42.6758,-71.5018
1830,42.7923,-71.0439
1831,42.78,-71.08
1832,42.7957,-71.1377
1833,42.7223,-70.9788
1834,42.7559,-71.0138
1835,42.7539,-71.0748
1840,42.7065,-71.164
1841,42.7025,-71.1803
1842,42.7,-71.16
1843,42.692,-71.1586
1844,42.7508,-71.1586
1845,42.6598,-71.0756
1850,42.6562,-71.3032
1851,42.628,-71.3318
1852,42.63,-71.2939
1853,42.63,-71.32
1854,42.6487,-71.3673
1860,42.8396,-71.0111
1862,42.5899,-71.2871
1863,42.6343,-71.3888
1864,42.5804,-71.0814
1865,42.54,-71.25
1866,42.53,-71.23
1867,42.5335,-71.1078
1876,42.6064,-71.2156
1879,42.6754,-71.4053
1880,42.5057,-71.0695
1885,42.67,-71.03
1886,42.588,-71.4444
1887,42.5557,-71.1641
1888,42.48,-71.15
1889,42.56,-71.06
1890,42.452,-71.1394
1899,42.65,-71.14
1901,42.4578,-70.9479
1902,42.4749,-70.9366
1903,42.47,-70.96
1904,42.4963,-70.9812
1905,42.4689,-70.9801
1906,42.4779,-71.0224
1907,42.4724,-70.8977
1908,42.4256,-70.9298
1910,42.47,-70.96
1913,42.8474,-70.9516
1915,42.5646,-70.8804
1921,42.6667,-71.0013
1922,42.7565,-70.915
1923,42.5761,-70.948
1929,42.6282,-70.784
1930,42.6193,-70.711
1931,42.62,-70.66
1936,42.61,-70.86
1937,42.5859,-70.9839
1938,42.6874,-70.8367
1940,42.5456,-71.0516
1944,42.5788,-70.7736
1945,42.5051,-70.8575
1949,42.6127,-71.0236
1950,42.8146,-70.9111
1951,42.7774,-70.8253
1952,42.8393,-70.8615
1960,42.5238,-70.9536
1961,42.53,-70.97
1965,42.56,-70.86
1966,42.6464,-70.6208
1969,42.7172,-70.909
1970,42.5181,-70.8946
1971,42.51,-70.89
1982,42.6214,-70.8448
1983,42.6328,-70.9452
1984,42.6061,-70.9123
1985,42.7926,-70.9717
2018,42.17,-70.88
2019,42.108,-71.4701
2020,42.08,-70.64
2021,42.1743,-71.1193
2025,42.2317,-70.8178
2026,42.2452,-71.1799
2027,42.24,-71.17
2030,42.2356,-71.2762
2031,42.02,-71.17
2032,42.1558,-71.2168
2035,42.0669,-71.2508
2038,42.0809,-71.4121
2040,42.19,-70.76
2041,42.1,-70.71
2043,42.2091,-70.8858
2044,42.23,-70.88
2045,42.295,-70.9375
2047,42.128,-70.6819
2048,42.0233,-71.1987
2050,42.1192,-70.7207
2051,42.15,-70.73
2052,42.1926,-71.2966
2053,42.1587,-71.4181
2054,42.1705,-71.3665
2055,42.19,-70.76
2056,42.1184,-71.3382
2059,42.1,-70.71
2060,42.21,-70.76
2061,42.1639,-70.8128
2062,42.1907,-71.1957
2065,42.1,-70.71
2066,42.1933,-70.7443
2067,42.1153,-71.1838
2070,42.05,-71.35
2071,42.0956,-71.2796
2072,42.1212,-71.0956
2081,42.138,-71.253
2090,42.2274,-71.2202
2093,42.0606,-71.3403
2108,42.3577,-71.0605
2109,42.3663,-71.0489
2110,42.3601,-71.0484
2111,42.35,-71.0599
2112,42.35,-71.06
2113,42.3654,-71.0555
2114,42.3639,-71.0665
2115,42.3425,-71.0873
2116,42.3495,-71.0742
2117,42.35,-71.06
2118,42.3376,-71.0684
2119,42.3251,-71.0913
2120,42.332,-71.0984
2121,42.3072,-71.0841
2122,42.2922,-71.0497
2123,42.35,-71.06
2124,42.2878,-71.0747
2125,42.3193,-71.0607
2126,42.2766,-71.0926
2127,42.3327,-71.0517
2128,42.3783,-71.0133
2129,42.3782,-71.0575
2130,42.312,-71.1154
2131,42.2849,-71.1309
2132,42.2804,-71.1612
2133,42.35,-71.06
2134,42.3605,-71.1291
2135,42.3493,-71.1558
2136,42.2524,-71.1292
2137,42.25,-71.12
2138,42.3813,-71.1364
2139,42.3634,-71.1026
2140,42.3963,-71.1339
2141,42.3707,-71.0792
2142,42.3615,-71.0814
2143,42.382,-71.0992
2144,42.396,-71.116
2145,42.3918,-71.0858
2148,42.4277,-71.0701
2149,42.4097,-71.0501
2150,42.3948,-71.0298
2151,42.4161,-70.9993
2152,42.3805,-70.9771
2153,42.42,-71.1
2155,42.4259,-71.1081
2156,42.42,-71.13
2163,42.3663,-71.12
2169,42.2495,-70.9902
2170,42.2672,-71.0137
2171,42.297,-71.0273
2176,42.4573,-71.0614
2180,42.4649,-71.0961
2184,42.21,-70.9944
2185,42.2,-71
2186,42.2396,-71.0849
2187,42.26,-71.08
2188,42.2061,-70.9597
2189,42.2003,-70.931
2190,42.1637,-70.9585
2191,42.2422,-70.9455
2196,42.35,-71.06
2199,42.3475,-71.0821
2201,42.35,-71.06
2203,42.3608,-71.0588
2204,42.35,-71.06
2205,42.35,-71.06
2206,42.35,-71.06
2207,42.35,-71.05
2210,42.3489,-71.0435
2211,42.35,-71.06
2212,42.35,-71.06
2215,42.3476,-71.0993
2216,42.34,-71.07
2217,42.35,-71.06
2222,42.35,-71.06
2228,42.35,-71.06
2238,42.37,-71.11
2239,42.36,-71.1
2241,42.35,-71.06
2266,42.35,-71.06
2269,42.26,-71
2283,42.35,-71.06
2284,42.35,-71.06
2293,42.35,-71.06
2295,42.35,-71.06
2297,42.35,-71.06
2298,42.34,-71.05
2301,42.08,-71.0445
2302,42.0833,-70.9963
2303,42.08,-71.02
2304,42.08,-71.02
2305,42.08,-71.02
2322,42.1249,-71.0504
2324,41.9742,-70.9685
2325,41.98,-70.97
2327,42.06,-70.8
2330,41.8827,-70.7635
2331,42.04,-70.67
2332,42.0495,-70.7275
2333,42.0355,-70.9452
2334,42.03,-71.1
2337,42.01,-70.96
2338,41.9869,-70.8704
2339,42.1216,-70.863
2340,42.11,-70.81
2341,42.0589,-70.8787
2343,42.1474,-71.0063
2344,41.86,-70.9
2345,41.92,-70.56
2346,41.8563,-70.8557
2347,41.8293,-70.9518
2348,41.86,-70.9
2349,41.86,-70.9
2350,42.02,-70.84
2351,42.1148,-70.9518
2355,41.91,-70.79
2356,42.053,-71.1363
2357,42.0569,-71.0801
2358,42.09,-70.78
2359,42.0649,-70.8059
2360,41.8654,-70.5865
2361,41.95,-70.66
2362,41.95,-70.66
2364,41.9906,-70.749
2366,41.8532,-70.6568
2367,41.9612,-70.8105
2368,42.172,-71.0461
2370,42.1297,-70.9141
2375,42.0083,-71.0788
2379,42.0159,-71.0342
2381,41.93,-70.59
2382,42.0819,-70.9307
2420,42.4405,-71.1983
2421,42.4391,-71.2475
2445,42.3282,-71.1315
2446,42.3432,-71.1223
2447,42.33,-71.13
2451,42.4032,-71.2558
2452,42.3942,-71.2189
2453,42.3649,-71.2577
2454,42.38,-71.24
2455,42.39,-71.22
2456,42.33,-71.2
2457,42.2977,-71.2634
2458,42.3504,-71.1849
2459,42.3059,-71.1891
2460,42.3454,-71.2067
2461,42.3243,-71.2099
2462,42.3309,-71.2599
2464,42.3129,-71.2212
2465,42.3469,-71.2248
2466,42.3445,-71.2501
2467,42.3132,-71.1586
2468,42.328,-71.2245
2471,42.36,-71.17
2472,42.3698,-71.1772
2474,42.4081,-71.1423
2475,42.41,-71.18
2476,42.4137,-71.1655
2477,42.36,-71.17
2478,42.3951,-71.1785
2479,42.39,-71.17
2481,42.3133,-71.2637
2482,42.2919,-71.29
2492,42.2769,-71.261
2493,42.3529,-71.3008
2494,42.303,-71.2358
2495,42.33,-71.2
2532,41.7509,-70.5954
2534,41.6666,-70.6073
2535,41.363,-70.7213
2536,41.6033,-70.5688
2537,41.7299,-70.4336
2538,41.7956,-70.6343
2539,41.3785,-70.5354
2540,41.5668,-70.6258
2541,41.54,-70.6
2542,41.7242,-70.5396
2543,41.4689,-70.7815
2552,41.34,-70.73
2553,41.7106,-70.6219
2554,41.3088,-70.017
2556,41.6385,-70.6235
2557,41.4466,-70.5654
2558,41.7478,-70.6606
2559,41.6928,-70.6028
2561,41.7698,-70.535
2562,41.7883,-70.5313
2563,41.7572,-70.5012
2564,41.2652,-69.977
2565,41.63,-70.64
2568,41.465,-70.6113
2571,41.76,-70.7133
2573,41.45,-70.6
2574,41.6,-70.64
2575,41.4088,-70.6631
2576,41.7932,-70.7636
2584,41.2585,-70.0068
2601,41.6591,-70.2967
2630,41.7033,-70.3019
2631,41.7531,-70.0452
2632,41.6635,-70.3485
2633,41.6777,-69.9606
2634,41.66,-70.34
2635,41.6307,-70.4352
2636,41.64,-70.34
2637,41.7033,-70.2747
2638,41.7375,-70.1926
2639,41.665,-70.1316
2641,41.7525,-70.1463
2642,41.8445,-69.974
2643,41.7675,-69.9346
2644,41.685,-70.5071
2645,41.703,-70.0669
2646,41.6703,-70.0864
2647,41.6351,-70.302
2648,41.6714,-70.4228
2649,41.6246,-70.4963
2650,41.7027,-69.9676
2651,41.8758,-70.0026
2652,42.0344,-70.078
2653,41.7704,-69.9704
2655,41.6327,-70.3863
2657,42.0615,-70.2082
2659,41.6781,-70.0228
2660,41.6992,-70.1536
2661,41.67,-70.04
2662,41.75,-69.99
2663,41.8982,-70.0146
2664,41.6743,-70.197
2666,41.9899,-70.0412
2667,41.9431,-70.0066
2668,41.712,-70.3724
2669,41.6778,-69.9946
2670,41.6597,-70.1736
2671,41.6726,-70.1103
2672,41.6368,-70.3125
2673,41.6504,-70.2486
2675,41.7052,-70.2384
2702,41.7861,-71.0587
2703,41.9406,-71.2763
2712,41.97,-71.18
2713,41.439,-70.8661
2714,41.56,-71
2715,41.8118,-71.1522
2717,41.7582,-70.9752
2718,41.8671,-71.0228
2719,41.6504,-70.8722
2720,41.7454,-71.113
2721,41.6755,-71.1501
2722,41.71,-71.1
2723,41.6957,-71.1315
2724,41.6842,-71.1811
2725,41.7182,-71.1799
2726,41.7733,-71.1379
2738,41.698,-70.7408
2739,41.664,-70.8209
2740,41.6363,-70.9358
2741,41.66,-70.93
2742,41.66,-70.93
2743,41.7195,-70.9032
2744,41.6044,-70.9091
2745,41.699,-70.951
2746,41.6596,-70.9358
2747,41.6667,-71.015
2748,41.5597,-70.9718
2760,41.9611,-71.3529
2761,41.97,-71.33
2762,42.0056,-71.3616
2763,41.9668,-71.3058
2764,41.8574,-71.177
2766,41.9575,-71.1944
2767,41.9335,-71.0519
2768,41.93,-71.04
2769,41.8461,-71.2479
2770,41.7562,-70.8424
2771,41.8166,-71.3161
2777,41.7514,-71.2226
2779,41.8447,-71.0806
2780,41.913,-71.1202
2783,41.9,-71.09
2790,41.6096,-71.088
2791,41.5261,-71.0792
2801,41.51,-71.16
2802,41.9526,-71.4559
2804,41.4426,-71.7695
2806,41.7369,-71.3205
2807,41.1702,-71.5843
2808,41.4125,-71.7459
2809,41.6812,-71.2738
2812,41.4761,-71.652
2813,41.3923,-71.6624
2814,41.8923,-71.7597
2815,41.7682,-71.6584
2816,41.6951,-71.5833
2817,41.6288,-71.6594
2818,41.6321,-71.5172
2822,41.5574,-71.5618
2823,41.73,-71.54
2824,41.97,-71.55
2825,41.7765,-71.7375
2826,41.9574,-71.6346
2827,41.7013,-71.7587
2828,41.8765,-71.5645
2829,41.88,-71.61
2830,41.9861,-71.6833
2831,41.7437,-71.5649
2832,41.5292,-71.7283
2833,41.4865,-71.7786
2835,41.5252,-71.3764
2836,41.453,-71.6209
2837,41.5174,-71.1607
2838,41.9666,-71.4785
2839,41.9423,-71.6303
2840,41.4755,-71.3073
2841,41.5191,-71.3243
2842,41.5138,-71.2714
2852,41.5717,-71.4741
2854,41.59,-71.45
2857,41.8296,-71.6236
2858,41.9596,-71.647
2859,41.9698,-71.752
2860,41.8704,-71.3821
2861,41.8838,-71.3527
2862,41.87,-71.37
2863,41.8895,-71.3959
2864,41.9809,-71.4169
2865,41.9043,-71.4475
2871,41.5697,-71.2631
2872,41.6119,-71.3156
2873,41.5363,-71.7813
2874,41.5189,-71.494
2875,41.4556,-71.6376
2876,41.9966,-71.5823
2877,41.52,-71.54
2878,41.6258,-71.1781
2879,41.3991,-71.5781
2880,41.45,-71.51
2881,41.4811,-71.5238
2882,41.4138,-71.4772
2883,41.45,-71.5
2885,41.7329,-71.2686
2886,41.7111,-71.4646
2887,41.7,-71.42
2888,41.7509,-71.4017
2889,41.6987,-71.3751
2891,41.3513,-71.7987
2892,41.4841,-71.5973
2893,41.6792,-71.5164
2894,41.4473,-71.6991
2895,41.9986,-71.4971
2896,41.9659,-71.5613
2898,41.5069,-71.6796
2901,41.82,-71.41
2902,41.82,-71.41
2903,41.8173,-71.407
2904,41.8644,-71.4334
2905,41.7827,-71.3936
2906,41.8408,-71.3865
2907,41.8012,-71.4283
2908,41.8394,-71.4313
2909,41.8154,-71.4504
2910,41.775,-71.4373
2911,41.8482,-71.4697
2912,41.8255,-71.4022
2914,41.8141,-71.3654
2915,41.7768,-71.3497
2916,41.8451,-71.3544
2917,41.8994,-71.504
2918,41.82,-71.41
2919,41.8283,-71.5246
2920,41.7502,-71.4639
2921,41.7555,-71.5096
2940,41.82,-71.41
3031,42.8547,-71.6003
3032,42.9867,-71.3428
3033,42.7398,-71.671
3034,43.0593,-71.3092
3036,42.964,-71.261
3037,43.1347,-71.2603
3038,42.8888,-71.2924
3040,43.05,-71.27
3041,42.88,-71.27
3042,43.0513,-71.0615
3043,43.0025,-71.8214
3044,42.9901,-71.1144
3045,43.0179,-71.5778
3046,43.101,-71.6136
3047,42.9365,-71.8603
3048,42.7493,-71.7672
3049,42.7465,-71.594
3051,42.7662,-71.4053
3052,42.8427,-71.4569
3053,42.8935,-71.3894
3054,42.8529,-71.5262
3055,42.8159,-71.6962
3057,42.9064,-71.6772
3060,42.7483,-71.4627
3061,42.74,-71.49
3062,42.7248,-71.5045
3063,42.7828,-71.5118
3064,42.7775,-71.4706
3070,42.9778,-71.6857
3071,42.7492,-71.8749
3073,42.83,-71.22
3076,42.7334,-71.3334
3077,43.0318,-71.1935
3079,42.7796,-71.22
3082,42.9052,-71.7677
3084,42.8189,-71.8521
3086,42.8312,-71.7734
3087,42.8032,-71.2999
3101,42.9909,-71.4646
3102,43.0057,-71.487
3103,42.9534,-71.4419
3104,43.0021,-71.428
3105,42.99,-71.45
3106,43.0771,-71.4234
3107,42.99,-71.45
3108,42.99,-71.45
3109,42.9559,-71.3979
3110,42.9399,-71.5286
3111,42.99,-71.45
3215,43.9502,-71.4382
3216,43.4326,-71.8364
3217,43.7119,-71.6315
3218,43.352,-71.3142
3220,43.4652,-71.4779
3221,43.2326,-71.9829
3222,43.6089,-71.7855
3223,43.8279,-71.6315
3224,43.3456,-71.5517
3225,43.3473,-71.2207
3226,43.7106,-71.499
3227,43.8454,-71.4987
3229,43.1996,-71.6891
3230,43.5422,-71.8642
3231,43.4761,-71.764
3233,43.4266,-71.9286
3234,43.2153,-71.3381
3235,43.4542,-71.6631
3237,43.3997,-71.3878
3238,43.9816,-71.8848
3240,43.5798,-71.9892
3241,43.6982,-71.7991
3242,43.1733,-71.822
3243,43.532,-71.7515
3244,43.1376,-71.9843
3245,43.7497,-71.5737
